r0,r1,target
-5.694762,46.70869,감촉
68.05747,2.2774549,디자인
-15.097942,2.02698,가격
-22.653727,46.206696,디자인
17.015455,17.485636,색상
38.001064,18.214422,색상
21.428396,22.772774,색상
7.6779304,-22.307777,감촉
14.733089,4.8906336,색상
-23.91833,-40.998447,용량
-12.444006,26.81345,디자인
33.860424,-0.5597209,감촉
36.420628,-39.314102,향기
-2.7016706,-41.337193,용량
32.42094,-5.8851233,향기
20.583809,21.218307,감촉
32.378014,-9.00126,향기
20.391806,46.22323,향기
-18.025957,43.523396,디자인
16.087563,25.826965,색상
-35.22486,-34.399075,용량
-9.428686,-41.580757,용량
37.443504,1.6870977,감촉
-3.4124646,-43.681908,감촉
5.4986877,-33.04746,감촉
-22.650806,-6.1720953,감촉
26.253748,-31.910587,향기
-14.576719,31.093342,디자인
-21.44837,-12.856566,가격
-37.952812,-31.116213,용량
41.401226,23.992006,색상
-28.357004,-39.16567,용량
-46.782913,4.8224163,가격
-6.4495378,19.258007,디자인
-18.908693,-7.6265936,가격
-18.249512,33.80439,색상
37.742897,25.269148,디자인
9.620127,57.50166,색상
-3.261211,13.48003,색상
-47.34214,-1.3600863,가격
-23.012562,3.875886,가격
12.393571,-27.379208,감촉
-16.445324,54.109303,향기
-31.031122,-24.378094,용량
-38.394535,4.7272725,가격
47.39984,-2.783393,향기
-10.1606,55.346325,디자인
10.474775,-39.967213,감촉
36.491253,-15.804487,향기
-36.15598,-15.80176,용량
30.904737,41.0045,디자인
-32.9197,3.0644405,디자인
6.970187,2.8735929,감촉
-5.374604,7.097456,가격
-25.952972,-3.2096903,가격
46.231895,25.447395,색상
10.290402,-16.867971,감촉
12.356254,33.121876,색상
29.649961,26.223991,색상
29.332455,-17.480934,향기
62.201565,4.605675,가격
3.568508,18.221645,색상
8.0258,-16.511295,향기
-30.515467,-41.7201,용량
-13.777289,-23.651167,용량
2.818014,38.951817,색상
-14.34296,-0.65536934,가격
-25.750565,-25.401716,용량
-45.61918,-21.961916,용량
19.255116,28.576748,향기
-48.219418,-22.853434,용량
17.067781,47.393795,향기
53.337456,-14.4383545,향기
-12.772311,-37.498543,용량
31.441433,-35.436115,향기
12.394658,14.338222,감촉
-24.331982,-20.331991,향기
-27.58716,15.611535,색상
-3.6973486,-2.189194,색상
23.535942,25.441414,가격
10.092919,57.785046,색상
21.370497,45.8512,향기
-59.966187,-16.511324,색상
-31.50347,39.28429,디자인
-19.186249,18.878862,디자인
-12.608373,32.77741,디자인
14.061011,-18.747547,감촉
-13.531415,-10.130911,가격
22.835815,13.179129,향기
9.374801,-10.9575,감촉
41.887047,28.97032,색상
-9.713911,42.815655,색상
9.010235,-36.42454,감촉
-39.786636,-11.97837,가격
23.403198,-36.708,향기
14.158222,-22.862661,감촉
-59.56933,-16.46765,감촉
14.584839,-10.518362,향기
30.235815,-21.994396,향기
-33.0593,43.56471,향기
15.743519,44.565548,감촉
8.023583,18.792866,감촉
31.58898,2.5642738,감촉
-3.7856767,-39.115425,향기
4.0322638,43.32652,디자인
8.716813,8.9853,감촉
-36.9784,-37.44343,용량
4.8423347,0.59675086,가격
-19.83062,-34.59321,용량
17.641157,2.4308994,감촉
36.23279,-36.522602,향기
-34.856445,-29.972372,용량
-25.827297,-24.542841,용량
27.176458,-17.218657,향기
45.11986,4.107372,감촉
-26.111353,-37.676594,용량
6.5757613,-39.095848,감촉
5.0359306,17.431751,색상
13.984534,44.647263,색상
22.920254,14.1799,향기
-20.405645,42.35298,디자인
-13.4256315,48.695427,색상
6.2846284,-40.269104,감촉
28.152517,26.646328,색상
-29.450138,8.479673,가격
-44.13879,4.9516325,가격
13.632504,8.57092,감촉
-9.209812,-16.943922,가격
14.066525,-18.14022,감촉
26.754965,1.2419658,감촉
25.083647,-0.7039918,감촉
12.343487,-17.315304,감촉
13.542419,-43.70011,감촉
-18.918438,-53.17707,용량
7.3691826,4.116597,감촉
3.282249,-20.69074,감촉
-50.16308,8.979168,가격
-18.368961,1.8625009,가격
3.4046729,38.88794,색상
-2.066739,33.71166,색상
34.62494,28.493595,색상
-11.154557,32.839615,디자인
38.549885,40.680317,디자인
-61.714012,-11.784583,가격
-3.8893664,-10.568439,감촉
51.833313,26.245832,디자인
-16.87829,2.588777,가격
-13.2873,-48.782684,용량
39.834953,-18.571562,향기
26.005304,-28.546902,향기
-44.931553,2.1333306,가격
-8.993153,-17.746315,감촉
30.12087,18.413795,향기
-39.02202,0.6549112,가격
-32.990646,-29.478294,용량
11.420171,-8.512263,감촉
25.316704,-20.388348,향기
7.3178134,25.365675,감촉
24.586128,-18.63011,향기
-39.80253,8.402509,가격
12.086577,29.935513,색상
13.996009,-41.698273,감촉
-3.2485883,50.68424,색상
14.755801,-33.06392,감촉
-16.502712,-57.29229,용량
-33.901073,-0.07777631,가격
8.913581,15.330036,색상
20.599722,-37.209118,향기
-40.716103,-36.961872,용량
-63.296627,-14.385387,향기
37.792877,18.22353,색상
48.388752,12.168212,가격
-19.77733,37.832172,디자인
4.1564093,38.607727,색상
-3.2147353,-43.18081,감촉
-20.637371,46.770985,디자인
25.736803,25.522886,색상
-31.589085,46.110317,디자인
-11.182498,41.613266,디자인
32.075687,44.176758,디자인
48.266853,9.603225,색상
16.260443,17.163858,색상
-47.106255,3.6289408,가격
33.68237,-40.2465,향기
27.79844,-32.1167,향기
30.516994,44.59041,디자인
34.18527,-24.725582,향기
33.79557,-33.656475,향기
10.942748,-21.51557,감촉
0.5371625,-36.82606,향기
7.1420665,-8.748396,가격
13.796315,29.263527,색상
21.811907,30.95962,색상
30.31036,-35.669308,향기
46.710255,25.547745,색상
-12.55712,-44.781143,용량
-18.329445,4.571908,가격
-10.618779,-3.8000774,가격
-10.346323,-64.89989,용량
21.74616,-27.414255,향기
-31.402813,40.639286,디자인
0.025323156,27.796745,색상
35.96824,38.216225,디자인
7.904849,45.801918,디자인
39.08422,-4.102052,향기
-31.70647,-46.51671,용량
-9.61587,-58.314533,용량
28.508617,20.383097,디자인
45.270596,-15.655781,향기
-37.226715,-43.356762,디자인
-29.318165,0.57759327,디자인
-37.138428,38.6561,디자인
-29.446535,27.642864,디자인
-53.871376,14.555146,색상
-27.433699,-2.693733,가격
8.661314,60.405937,색상
-4.7784224,53.744614,디자인
16.037003,41.14476,향기
-13.438472,-0.84564996,가격
-13.485616,-37.551937,용량
24.48569,5.980645,감촉
-16.558989,-6.880285,가격
54.299564,10.562462,가격
12.855094,16.94544,색상
-28.365206,-6.6920896,가격
-21.09105,19.167934,색상
-26.680393,-23.36058,감촉
33.17283,28.919353,디자인
-19.62544,-28.98205,색상
52.422405,0.9081359,향기
-12.535684,-6.5844173,향기
23.24823,-27.428915,향기
31.400312,-35.140568,향기
3.5460765,11.172977,색상
-13.0098295,-35.641705,용량
-14.981414,-61.516926,용량
-17.74998,-28.705643,감촉
17.949398,10.775556,향기
45.677567,-17.437231,향기
17.421295,-35.800014,용량
-3.3890867,28.807123,색상
-3.6788952,-29.230297,용량
0.0019017754,33.180805,색상
-47.81045,14.753672,디자인
42.959064,12.514034,가격
7.373725,32.809902,색상
3.2512906,48.132557,색상
-27.522787,35.705627,디자인
31.886854,-5.260416,감촉
-15.16004,21.291199,디자인
38.627945,7.0710783,향기
2.042393,-16.974264,디자인
-21.642433,49.101044,디자인
-8.545625,-23.337187,감촉
3.8441598,14.178437,색상
0.08898198,52.078228,용량
14.534241,45.586872,색상
-1.113731,20.157814,가격
38.072174,22.430311,디자인
30.409668,44.34528,디자인
-26.62691,-41.644688,용량
-5.640938,-37.705368,용량
-18.327377,2.1675806,가격
-19.13756,6.706692,가격
11.326677,41.1657,디자인
-11.409305,52.764736,디자인
41.13827,24.882105,색상
19.04455,45.26045,색상
22.40668,-39.376137,향기
-42.980534,32.003937,디자인
46.781715,8.259094,디자인
-13.9298,10.323919,향기
-36.38377,-23.402431,용량
41.516827,2.4530036,향기
-5.1316175,20.974657,디자인
13.9796505,7.6158285,색상
48.39424,-0.87858796,향기
47.053307,14.386104,가격
10.999701,58.404213,색상
44.780502,13.341498,가격
-0.5085787,-8.847621,디자인
-22.809566,4.0146675,가격
15.898216,25.308725,색상
24.832247,-36.119396,향기
8.098254,53.831207,색상
-66.30429,-5.3370404,가격
-20.009176,-57.59412,용량
38.12425,2.5354538,향기
-2.1196933,-45.56246,용량
-27.878584,12.78421,색상
7.9856596,15.913174,색상
-1.2277391,6.5891833,가격
31.103287,22.12185,색상
20.609583,-39.63466,감촉
33.473763,13.004359,색상
-6.080083,-41.81909,향기
28.393122,6.56732,감촉
-20.774946,48.606102,디자인
-19.39531,-55.437363,용량
-5.8973613,-67.30823,용량
58.370872,2.09999,디자인
54.779606,27.610529,디자인
0.659723,40.009804,가격
32.32141,-18.040722,향기
-39.981533,-34.865124,용량
-4.8727293,-37.572456,향기
-1.9211601,-4.4640527,감촉
11.927005,-5.5926175,향기
35.081676,-2.143234,감촉
-25.975376,32.822414,디자인
-20.482294,-35.984093,용량
16.090975,-1.9131483,감촉
-59.917713,8.502868,가격
-27.144733,49.946365,디자인
32.904728,-24.507723,향기
3.3937786,7.697165,감촉
33.30614,28.482246,색상
-63.932228,-10.298595,감촉
-43.549515,8.649764,가격
10.279374,56.453846,색상
6.9837775,-8.879991,감촉
-18.107082,20.945324,디자인
-0.16285525,3.890174,감촉
-33.381817,16.978014,향기
8.200786,60.571102,색상
3.5239606,-21.541336,감촉
32.357082,-29.69354,색상
-20.741245,-14.174864,가격
14.535602,2.7984028,감촉
-19.227962,-44.50934,용량
-5.5927563,-67.94648,용량
39.683002,26.434105,디자인
-13.981332,10.42709,가격
32.85135,20.94046,색상
24.709543,21.68244,색상
-33.79416,6.4870625,가격
29.161053,-45.594936,향기
-7.6585593,29.306135,색상
-10.432219,7.4955792,가격
-6.9311047,-39.37752,용량
-20.742804,5.898516,가격
-48.110138,-20.522324,가격
-31.381979,-39.755543,용량
0.904301,-38.358593,향기
-21.70607,5.1564913,가격
5.602962,19.374474,색상
31.818571,-37.470337,향기
27.924541,-44.136726,향기
11.362092,40.914597,색상
-17.766365,-12.815398,가격
-18.330456,-26.863647,용량
44.50864,37.3438,디자인
-59.5301,7.2497725,감촉
-8.391039,8.298314,색상
-16.01812,42.448742,디자인
-7.6875825,35.06707,색상
-6.964203,27.224781,색상
-2.7180517,-46.35815,용량
11.0743265,-43.859642,감촉
21.487402,-16.710865,향기
28.659504,41.47343,디자인
33.629467,-13.829642,디자인
46.570164,-15.185867,향기
44.764027,10.109972,가격
-25.447132,30.128998,디자인
-0.8019077,-36.002163,용량
23.7951,29.315207,디자인
-31.23218,-18.938873,용량
33.784904,-26.112278,향기
19.382252,34.25764,색상
-32.998806,-21.973927,용량
7.5899205,55.06442,색상
-29.686916,46.136562,용량
11.251556,-14.714839,감촉
-39.35458,37.927094,디자인
43.01916,21.265207,색상
-22.374994,17.088333,색상
46.203117,-0.3671203,향기
-37.65884,23.120176,디자인
-3.0229332,-36.441067,용량
5.5836005,-37.44011,가격
-9.154423,-8.711722,향기
52.882584,27.499834,색상
-28.38137,28.025438,향기
9.61203,22.310217,색상
61.88397,4.788567,가격
10.151439,32.102253,색상
34.181477,30.69944,색상
-62.89224,-8.902375,향기
0.6335971,-9.822146,감촉
-24.410723,-15.46897,향기
-5.3974366,6.7262816,색상
-20.487886,11.467866,색상
-48.095226,13.893339,디자인
48.569977,-18.362934,향기
-14.174865,-12.771664,가격
58.295864,1.927009,감촉
-40.980873,1.686927,가격
33.210686,-28.211662,감촉
30.844896,27.292646,디자인
7.0610323,26.473278,색상
-0.030099995,47.385044,색상
29.851938,-1.9166039,감촉
-23.537226,48.58183,디자인
2.0968728,39.62526,색상
38.289406,-29.179409,향기
50.066128,8.680095,가격
-0.2802262,-23.254404,감촉
26.01323,6.3742228,향기
13.861241,22.968061,색상
-30.545734,-41.90034,용량
-16.40061,4.358709,가격
-16.186577,-38.478657,용량
9.943418,37.515343,색상
-19.922281,-2.382254,가격
-20.016851,-36.146194,용량
19.057005,-0.05011385,감촉
-43.189026,-16.266928,가격
-18.001787,-34.527378,용량
-33.8963,3.9731884,가격
34.26442,31.955114,색상
-13.15353,6.4667068,가격
50.142418,27.316748,색상
23.861958,-24.75685,향기
-15.910585,-27.547108,용량
54.25521,-4.642704,감촉
7.309173,24.729036,색상
-34.30037,-9.437943,색상
31.184902,29.440922,디자인
23.197184,-37.673553,향기
-25.041492,-1.198891,가격
-21.597572,5.3959227,가격
2.1291637,54.028297,색상
-18.654001,-18.924065,용량
-34.52394,38.89712,디자인
20.262821,-21.538588,감촉
-31.850649,32.446114,디자인
4.49415,-40.84192,용량
9.179475,20.457308,색상
28.243889,-39.997158,향기
4.3242083,-48.091415,용량
11.366016,40.103996,색상
38.491127,23.257467,색상
-18.999006,3.800017,가격
-2.8468204,20.390738,색상
-63.478287,-8.925282,감촉
11.236067,19.221418,감촉
-33.039413,-17.33756,용량
-23.56832,29.973955,디자인
4.365777,-47.946114,용량
29.927341,33.788395,디자인
37.716434,40.569897,디자인
0.08784205,-45.765114,향기
-3.6749737,34.32446,디자인
32.292343,29.515116,색상
-7.6269484,34.86462,색상
39.44211,-4.0994368,향기
-58.929142,-15.391381,감촉
62.82283,-0.32599634,향기
16.306517,-41.299183,감촉
3.677454,-18.204014,가격
-10.945517,-59.871586,용량
16.207535,42.307045,색상
37.756134,-13.454514,향기
-21.955042,1.586533,가격
-33.62941,-23.292347,용량
-22.319944,-12.149814,가격
-21.629477,-13.710916,용량
34.484493,-28.28328,향기
16.827736,43.892574,향기
4.801326,41.06026,감촉
11.942028,19.47507,감촉
10.903753,10.508895,감촉
1.6439083,-33.82974,가격
-14.811467,-61.855408,용량
12.663689,38.191807,색상
25.353867,23.660044,색상
-1.5964386,41.14175,색상
-5.2758713,49.259117,색상
36.833492,-41.99645,디자인
-3.5197818,15.709072,색상
-15.676622,4.3080544,가격
36.348633,-0.4205917,향기
42.203526,-0.5906438,감촉
36.704666,1.3585135,향기
-36.740486,-30.327723,용량
-12.75083,-13.639377,가격
-11.63865,-63.80008,용량
-9.777355,-10.35043,감촉
16.281643,57.22341,색상
55.16469,-12.494516,향기
14.086716,-18.78127,감촉
43.516758,12.7806015,가격
-15.590376,-27.402884,용량
-4.927039,10.222829,감촉
-31.373196,-27.306385,용량
-1.1517774,25.590887,색상
-15.813308,-36.484722,용량
32.307514,-30.729237,향기
37.66916,-28.625349,향기
26.342117,34.825375,색상
-26.944715,15.138676,디자인
-14.385618,50.110016,향기
18.01788,-4.350463,감촉
-5.2381244,-16.77406,가격
10.500976,35.366802,색상
-22.573154,-9.308077,가격
-28.25873,33.433926,디자인
43.78053,28.135382,디자인
42.616154,-14.119622,디자인
-4.617566,-41.11688,향기
-29.516085,42.20328,디자인
27.557713,-44.18648,향기
-11.424566,-2.5105083,가격
42.79292,31.442915,디자인
-14.764377,-38.829964,용량
34.57617,11.454,가격
-22.609957,-45.2809,용량
14.073563,-32.821144,감촉
30.937431,-16.134726,향기
38.71503,-39.03489,향기
-8.689731,-11.160297,향기
-0.45139396,51.00393,용량
-1.4097831,2.4023166,감촉
40.443913,5.996925,향기
-41.02222,-0.52305317,가격
10.727586,-33.65443,감촉
14.158916,-11.035665,향기
-29.987324,14.666115,가격
5.223136,31.54988,색상
13.421971,35.93864,향기
49.239254,16.171906,가격
-0.19990173,-8.061458,감촉
29.603245,41.646008,디자인
-45.265175,4.0593405,가격
-16.882341,2.8174086,가격
-9.130155,-62.278435,용량
11.765371,3.4155934,색상
-12.045933,-33.035248,용량
-7.902805,45.978172,디자인
3.0529983,-7.5713797,감촉
32.502705,23.64305,색상
34.391525,-16.653297,향기
-3.2287521,-11.065689,향기
3.5058432,11.136524,색상
-31.25026,47.68372,디자인
-21.32997,-37.752678,용량
-17.709524,14.201745,향기
25.308819,-5.1510677,감촉
-18.600477,35.437714,색상
16.050888,36.029243,디자인
-31.998377,-41.54417,용량
21.769672,-7.700626,감촉
-5.1802473,-33.473774,용량
-36.973736,16.207462,디자인
-15.80882,41.69152,디자인
3.399461,7.94963,감촉
15.458587,49.425938,디자인
-40.88903,-16.868011,용량
-45.084812,0.14574514,가격
35.627655,-33.148872,향기
-13.274055,9.202617,가격
23.3022,25.19919,색상
13.804002,-4.282253,감촉
29.28647,21.053747,색상
40.110775,21.973309,디자인
-15.552159,51.76449,디자인
21.97994,-2.0177946,감촉
20.236942,29.364595,디자인
24.379671,-0.87872124,감촉
-32.80829,27.682806,디자인
-2.078374,-45.40712,용량
20.66319,34.01813,색상
46.67352,12.77657,가격
-36.73347,1.8614702,가격
-12.859215,40.25424,디자인
14.538955,-34.90735,감촉
-33.070023,26.45345,디자인
-5.3482237,47.96,감촉
-13.55706,43.013966,색상
-6.0853796,-43.429413,용량
35.7289,-22.609285,향기
10.485657,-19.695858,감촉
-29.435556,29.132574,디자인
38.551548,-28.168869,향기
18.998848,31.350836,색상
8.353088,37.78619,색상
-4.1504374,-0.33731484,디자인
-28.19258,12.224101,가격
66.66994,-1.9043033,향기
-3.1791413,8.582218,가격
45.114864,25.678217,디자인
-61.832756,-9.503374,색상
6.710939,-27.725086,감촉
-51.25019,9.323336,가격
-33.32449,-31.409039,용량
-22.040487,-29.576233,가격
21.936918,-3.2160757,감촉
53.987556,12.610255,가격
-65.96518,-12.901695,용량
16.15572,-0.8077485,감촉
-8.670622,-3.9195318,가격
-34.680767,-32.843616,용량
24.437328,-40.895382,향기
16.152414,-35.89358,감촉
-36.599777,37.433315,디자인
-40.25698,30.313198,디자인
-41.42389,-8.237652,가격
11.373199,-19.55489,감촉
0.51885915,29.20578,색상
-38.231613,-6.6292157,가격
48.876247,12.509185,가격
9.503181,59.008945,색상
6.911702,56.009735,색상
2.7179887,52.08528,색상
-10.087955,32.318832,디자인
6.907791,19.477987,색상
-2.506293,16.151289,색상
-26.574457,-5.8753204,색상
9.414419,-38.226177,향기
-31.66439,-1.2598417,가격
-0.3781563,34.34304,색상
-44.764812,-6.280941,가격
2.2789667,36.012535,색상
-64.78979,-6.4426026,가격
-17.880089,-16.260498,용량
-39.388924,-10.287307,가격
32.17044,-32.62835,향기
-26.340542,50.178253,디자인
14.861705,-23.928349,감촉
-30.57353,-26.111795,용량
-19.98013,-39.691055,용량
-25.38848,-6.2629457,가격
-35.502068,18.653734,향기
-42.245174,-19.257113,용량
-16.265114,41.047073,디자인
9.837882,57.742847,색상
-12.1732645,20.074337,가격
24.5916,32.03856,디자인
-30.851645,-0.43274084,가격
51.57079,27.454605,디자인
37.908527,-25.28867,향기
14.920428,-4.6939125,감촉
35.639862,6.6862435,가격
10.465225,-23.415594,감촉
28.051294,-28.073921,향기
-20.272837,-31.705597,용량
-5.0062003,-2.7929864,향기
15.798672,-31.652264,향기
-10.492472,-35.431458,용량
5.896598,-30.06649,감촉
-13.274642,34.543674,디자인
46.112476,12.734665,가격
9.12882,24.743221,색상
-20.451984,-8.384814,가격
20.369953,-42.240456,감촉
-26.671593,4.4882894,가격
-9.873536,2.5658002,향기
55.216805,0.8302879,향기
-13.9437065,3.5207734,가격
-30.828539,4.6672225,가격
-34.70853,28.565773,디자인
2.2463036,41.67968,색상
-7.768469,-5.695899,향기
-31.982502,12.148884,가격
-38.03358,23.79381,가격
-40.573734,-1.9483942,디자인
-17.834867,2.046956,가격
7.327531,28.223337,색상
27.236982,-3.4007113,감촉
-43.685257,-3.6453562,향기
36.04847,40.21411,디자인
-42.193954,18.681517,디자인
-25.668732,-27.507395,용량
-12.837327,-15.450308,향기
-31.44641,-1.8405231,가격
29.204287,-45.642094,향기
28.416319,-29.509434,향기
25.70138,28.768196,디자인
49.446766,0.37001804,향기
9.511214,3.4842818,감촉
-16.563112,9.119489,가격
-1.5443937,-4.014271,가격
10.850861,37.662,색상
34.238483,30.543587,색상
15.907507,-25.992817,감촉
24.484426,28.140842,향기
42.63896,-14.674314,향기
-15.489156,5.268728,가격
-37.958725,3.2604544,가격
22.93341,12.687111,향기
29.677204,4.324384,감촉
44.310345,40.987774,디자인
-23.887476,13.0232725,색상
-39.26653,33.53522,디자인
14.21155,39.826313,색상
42.205338,28.741198,디자인
31.70303,35.676834,향기
3.5839682,50.69841,색상
22.58755,-28.626217,향기
-19.640144,40.447384,디자인
-11.82756,32.277866,디자인
-23.2225,26.35888,감촉
6.779918,-1.7891369,색상
-29.461689,-10.710651,용량
-8.664996,-12.9297495,향기
-14.683673,49.51174,디자인
-31.357176,-10.639999,가격
-30.879942,46.857124,용량
23.360926,24.892841,색상
12.660528,-29.059303,감촉
14.336065,-6.565311,향기
-33.961266,8.910312,색상
-44.290504,-8.923134,가격
-32.97229,-47.866516,용량
20.50526,13.579318,향기
-20.292423,-37.579807,용량
-51.859993,6.736761,가격
-31.419928,3.584385,가격
20.109116,35.528233,색상
-38.70149,11.07791,가격
-18.16754,15.346847,가격
-49.865826,4.6631837,가격
16.54503,16.210058,색상
11.535321,-34.709366,감촉
31.1482,24.896053,색상
52.466045,-2.408882,감촉
-48.039852,-0.8201813,가격
11.164899,49.015984,디자인
-26.308102,24.542427,디자인
-21.73053,-32.761955,용량
41.721207,30.571129,디자인
-33.574947,1.3557806,가격
-37.291115,-20.676922,용량
-6.470125,-33.862206,용량
27.556965,-39.16368,향기
5.104339,8.127729,감촉
-19.152412,35.42472,디자인
-2.1061022,42.887768,색상
-22.649593,-19.63617,가격
9.124765,-26.280119,감촉
-35.79571,-28.498346,용량
-24.55813,-3.0498624,가격
1.5305905,-3.7771943,감촉
15.481001,48.437145,감촉
44.176025,-17.130337,향기
-32.989723,-18.34843,용량
39.6288,-29.1707,향기
-23.476173,39.054565,디자인
-29.681849,-6.3207207,가격
-25.830568,21.831621,디자인
52.38091,-3.268376,감촉
-24.734198,-34.03056,용량
13.95345,36.944775,디자인
-37.158764,-36.494537,용량
-14.692189,8.192861,가격
-22.737625,25.452154,디자인
-8.984934,-28.369926,용량
31.648531,-40.252205,향기
25.399046,-10.343408,향기
38.52301,-18.271027,향기
-7.249132,42.873646,디자인
-14.907329,-31.257605,용량
-34.68186,-30.744114,용량
-18.2765,50.941093,디자인
-35.064407,24.690502,디자인
29.946924,-25.152147,향기
-14.262611,9.529993,감촉
3.309365,-18.758038,색상
29.205442,38.13972,디자인
-23.126062,-24.225422,용량
-24.401863,-12.259049,색상
38.693974,-15.562091,향기
12.176227,35.409206,색상
7.3192797,-1.2308838,감촉
-11.762304,51.818848,디자인
9.514387,8.644371,색상
-45.224045,-1.1467022,가격
-10.804145,34.5664,색상
28.41522,27.924538,색상
8.315653,15.581605,향기
16.253304,-25.444128,감촉
-27.82955,32.10703,디자인
-14.704395,-4.1187253,감촉
-27.319248,4.0026455,가격
-8.924175,43.822643,디자인
-43.4634,-2.8208911,가격
-21.961346,0.9162415,가격
-11.754394,52.493664,디자인
-23.028917,-24.699457,용량
4.492679,33.14054,색상
-21.243792,7.2716103,가격
10.805503,-37.616005,감촉
-37.82192,-35.1895,용량
-15.823926,-64.03367,용량
15.171375,-21.881432,감촉
-24.612135,45.79851,디자인
16.45433,11.196422,감촉
-1.1948755,50.429604,색상
1.1463127,-11.254657,감촉
9.586319,14.93841,색상
33.6954,30.358698,색상
11.38166,11.773506,색상
33.249992,-36.787197,향기
37.04132,-27.038748,향기
-11.865475,14.027698,색상
-35.567574,12.6011095,향기
5.4310246,-30.111057,감촉
47.077717,0.31646514,향기
-27.192186,50.393322,디자인
39.529846,31.390978,색상
-29.032822,-25.318935,용량
-18.75864,-18.863396,용량
40.353863,11.499646,가격
-2.2498803,-23.467724,감촉
-36.155964,-23.856869,가격
8.953631,19.246563,색상
-40.615406,-6.050736,용량
60.511898,6.6427026,가격
43.127922,28.568655,색상
-35.868683,-35.59852,용량
21.925028,-17.083525,향기
44.47412,39.620438,디자인
-17.849163,28.387638,디자인
-16.768932,-26.268154,용량
6.90818,-9.916204,향기
-11.267856,-40.048405,용량
-25.403605,51.387386,디자인
-38.9979,-3.2892888,가격
-40.52922,-2.120831,색상
-11.080887,-38.76607,용량
-13.002213,0.18460786,가격
52.49242,14.06055,디자인
-19.850838,-58.316883,용량
-15.872844,24.513216,용량
-46.70728,1.2986484,가격
-12.16466,42.88214,색상
34.668304,-4.4724255,감촉
-43.079792,-0.713401,가격
-18.29326,2.7645116,가격
-14.792208,27.776642,색상
17.930145,-11.640487,향기
1.6378571,-14.299393,향기
-31.483673,46.81169,디자인
-8.0051775,42.14262,색상
-24.148718,1.116813,가격
-21.173431,8.167542,가격
17.47148,39.125134,색상
-59.713947,-11.212275,색상
14.58728,30.245016,색상
44.952183,37.144215,디자인
-21.333149,-6.303387,감촉
29.09166,41.742157,디자인
47.053703,0.16975321,향기
-8.436651,32.704514,가격
23.814497,7.355392,향기
-38.8908,-3.0965214,가격
-7.5210085,1.9205964,가격
-26.56547,-44.453915,용량
-14.184442,-62.432747,용량
14.950936,-39.192005,감촉
-24.313326,-43.902763,용량
-66.19586,-12.695021,용량
32.58328,-41.532967,향기
-26.941866,-5.7278876,색상
2.256024,15.769808,용량
-43.3427,5.525562,디자인
17.093893,17.591131,감촉
49.125114,-14.034052,향기
-6.4129066,-7.49098,향기
40.402477,-28.096802,디자인
-0.07475836,50.325485,용량
-38.414345,-21.530464,용량
36.103256,28.087242,색상
-27.06782,-41.703266,용량
-42.522743,-9.586169,가격
-1.9413975,-45.995182,용량
17.022688,-2.097384,감촉
-54.812744,7.8136306,용량
20.92033,-14.864379,향기
-27.499798,7.0521936,가격
-6.6703486,-44.01758,용량
10.446173,26.160778,색상
-28.913034,-26.046598,용량
-20.49841,-46.14871,용량
35.445873,5.37366,감촉
-23.984625,3.5304964,가격
61.99722,5.201222,가격
-27.10016,25.25449,디자인
7.912396,-11.691921,감촉
-15.767195,-64.214424,용량
39.329292,-18.048439,향기
-23.632507,-21.448214,용량
-8.232473,35.987442,색상
6.975314,50.175682,색상
-16.7173,12.622193,디자인
-41.297085,32.70262,디자인
1.1725571,-36.297516,향기
9.788484,18.87347,색상
-21.337791,-41.822086,용량
-30.200676,-24.563313,용량
-0.5329725,-27.8951,가격
-23.21526,42.97479,디자인
-26.968761,40.02998,디자인
-21.49463,-14.350995,가격
8.984489,-4.624779,감촉
-33.618664,42.51462,디자인
-45.735313,4.2116547,가격
-15.913092,-37.97498,용량
38.61993,11.162363,가격
-5.878591,28.626263,디자인
37.149757,1.4614323,감촉
31.440731,-23.95666,향기
-11.9750395,-44.984562,용량
14.468064,52.176144,색상
-0.00379295,-51.279655,용량
-3.1059794,-10.29398,향기
-21.487915,14.843264,색상
22.79565,25.478203,색상
-10.397576,-18.341,감촉
5.1812816,9.194464,감촉
-34.947296,36.260067,디자인
13.992757,-29.07082,감촉
15.662208,-30.898735,감촉
-10.393265,5.426722,가격
-8.144175,52.245705,디자인
12.155311,-32.91632,감촉
1.6181926,26.878508,색상
-17.357634,-24.139198,감촉
47.338512,-19.681467,향기
46.873707,28.617058,색상
-28.70564,-5.499029,가격
-36.800438,-26.775898,용량
-6.916874,24.408298,색상
7.282678,30.529222,색상
-35.166424,19.657017,디자인
7.0719,7.611996,감촉
60.48869,0.24718541,향기
-18.792372,-55.786945,용량
14.321449,-11.023154,향기
-45.04983,-4.969803,가격
-3.0695558,-8.777182,향기
-16.81925,5.1775775,가격
-16.217789,52.323334,색상
23.230026,-17.527689,향기
12.883077,-25.16348,감촉
-5.39481,-30.168343,감촉
-20.948034,23.941477,디자인
31.117813,22.88781,색상
11.392,55.422916,색상
7.9800057,59.46388,색상
-32.277855,-26.615953,용량
45.139664,10.152586,가격
19.341516,-2.7354321,향기
24.941332,-31.546446,향기
4.1864576,-16.620012,감촉
-11.059448,48.2021,디자인
12.865453,-19.44091,감촉
17.87579,0.15096354,감촉
26.97773,-22.464254,향기
-16.804506,-37.874718,용량
