r0,r1,target
0.26736328,-0.14578798,향기
0.28892538,1.0051227,가격
0.31900156,-0.27162126,용량
-1.385542,-0.111743405,디자인
0.5487819,0.5863272,가격
0.030483298,0.63773054,가격
-0.6568534,-0.26470363,감촉
0.38875067,1.2686812,가격
-0.9214339,-0.058924686,색상
-1.3155307,-0.3640138,디자인
0.2380531,-0.055310737,가격
0.8241219,-0.7373125,용량
1.2755632,-0.7117701,감촉
0.5811179,-0.64594793,감촉
0.45173952,0.8709858,향기
-1.0040929,0.03775767,디자인
-0.33674294,0.19195636,용량
-0.96318775,-0.079885975,디자인
-0.36200476,0.43803543,색상
0.5874242,-0.76798135,감촉
-0.6979067,-0.43768442,색상
0.6221591,-0.21579397,용량
-1.1510948,-0.43082973,색상
1.8952928,-0.64845026,감촉
0.666532,-0.340433,감촉
-0.38202965,0.135189,디자인
-0.09461667,-0.41625693,향기
0.251407,0.0066294326,감촉
0.1749918,-0.13326105,용량
0.09523123,-0.05184792,용량
-0.70857275,0.6730626,디자인
-0.42790964,0.25900796,색상
0.7116535,0.25030074,가격
0.48603767,-0.7263854,향기
-0.82077336,-0.5755515,색상
0.068593554,-0.559572,감촉
-0.018661741,-0.18053132,용량
0.8327933,0.35603154,가격
-0.40074933,-0.5796774,감촉
0.06400264,-0.38850343,향기
0.42724192,-0.4588623,감촉
-1.1345322,-0.14343281,색상
0.075200774,0.07726247,용량
0.37048212,0.46130678,감촉
0.41939574,1.0052541,가격
-0.57869095,-0.4954545,향기
-0.67834795,-0.046293065,색상
-0.40307468,-0.98187035,감촉
-0.42360038,0.38406873,디자인
1.0073571,-0.62631077,감촉
0.20088422,0.16955169,용량
0.19418101,0.099936806,가격
-0.6506983,0.21179467,감촉
0.054241415,0.34325495,가격
-0.12362017,0.7691775,가격
1.0903635,0.51112586,가격
-0.85318714,0.568815,디자인
0.04427743,0.42073184,가격
0.9285403,-0.85567683,용량
0.0147545235,0.36072394,가격
0.2275637,-0.18581142,향기
0.35999927,-0.45135653,감촉
0.10019034,0.44938037,가격
0.34614936,0.22264929,용량
-0.5756798,0.35500818,색상
0.057341598,-0.45175207,향기
0.36614504,-0.5305769,향기
1.18096,-0.4450737,용량
0.2259455,0.09664877,향기
0.2676805,0.28855497,가격
0.3594246,-0.0854923,감촉
0.036106557,-0.7499974,향기
-0.56455904,-0.35342738,향기
-0.16462572,0.7840127,색상
0.52068603,-0.40885228,향기
0.12516382,0.9001314,가격
0.57263386,-0.50398004,용량
0.06456262,0.29105502,가격
-0.018708946,0.6384033,디자인
-0.62573004,0.50372124,디자인
-1.3100369,0.08775586,색상
0.356839,-0.07242408,용량
0.100644775,-0.091408156,감촉
0.2611844,-1.0328348,향기
-0.78084576,-0.13394274,디자인
0.13797636,-0.64503217,향기
-0.0540702,0.10584547,가격
0.041232336,1.1056727,가격
0.10907609,-0.0002088126,용량
-0.1944607,-0.13523294,향기
0.21217772,-0.50220025,향기
0.34895214,-0.73460853,감촉
-0.346678,1.2705652,가격
-0.43254188,-0.009745096,색상
-0.94965994,0.04971821,색상
0.25798836,0.23158753,가격
0.2632937,-0.0510221,향기
-0.8058241,-0.046992753,디자인
0.14521343,0.55192465,가격
0.3114719,0.58050036,가격
0.09288465,0.16395532,향기
0.4484459,-0.8038435,감촉
-0.2585244,-0.17528468,디자인
0.71535474,0.43265846,가격
-1.0216724,-0.0868493,디자인
-0.370617,0.46948683,디자인
-1.422271,0.2308107,색상
1.0886407,-0.75598174,감촉
-0.90337193,0.24235222,색상
0.008030851,-8.706625e-05,향기
0.2617012,-0.51964796,감촉
-0.30722612,-0.09370532,디자인
-0.24177189,-0.22484605,색상
0.11747341,0.5246418,가격
0.0060789837,0.45787096,가격
0.49250203,0.8839618,가격
-0.16564977,-0.31124774,감촉
-0.22973901,0.03275563,색상
0.21334954,-0.40914062,용량
-1.0899829,-0.33945268,디자인
-0.92789686,-0.8954947,감촉
0.10008556,-0.112965696,향기
0.07859397,0.2584318,가격
-0.40311798,0.46795008,용량
-0.047588516,0.69497097,디자인
0.0021459514,0.082338795,감촉
-1.6052033,0.18258324,색상
-0.55051404,0.1133682,색상
0.59776706,-0.72565746,감촉
0.3494165,0.16124707,감촉
-0.6243278,-0.79156876,향기
0.33255824,0.5323374,용량
0.036157515,-0.2703994,감촉
-0.6668076,-0.45709005,용량
-1.0521535,0.5479975,색상
-1.8763214,-0.39166123,디자인
0.19062905,0.09430714,색상
0.25453353,-0.05461433,향기
-0.05704368,0.072568856,향기
-0.1546298,1.1863598,디자인
-0.7011789,0.66167784,디자인
-0.05474124,0.26619902,가격
-0.78215957,-0.5470369,색상
1.3465415,-0.73703945,감촉
0.8763734,-0.4884424,향기
0.22294712,-1.0349636,향기
0.40618676,-0.123640984,향기
0.010804503,-0.16635244,감촉
0.5894034,-0.5188709,향기
0.3649302,0.26947552,용량
0.2769479,-0.21458374,용량
0.8503168,-0.0940956,감촉
0.17929827,0.51523656,가격
0.4619173,-0.12744841,용량
0.85574454,-0.738283,향기
-0.49835828,-0.050245136,색상
0.1723566,-0.12857264,용량
-0.28591403,0.43080938,디자인
-0.11716957,0.6984978,디자인
0.34657457,-0.64708227,감촉
-0.66839254,-0.43145922,색상
0.8716398,-0.61980855,감촉
-0.16662142,-0.030920211,감촉
0.047165178,-0.19080052,향기
0.88422,-0.07699781,용량
0.19202344,0.6115926,가격
-0.015812697,0.17644352,가격
0.21996632,-0.42286098,용량
0.5101735,0.14670917,향기
-0.3480303,-0.8376827,감촉
0.7977136,0.57093406,가격
-0.04448276,-0.22571164,용량
1.0003743,0.50796187,가격
0.08714399,0.43378738,가격
-0.3596435,-0.07190587,디자인
0.5084347,-0.04478896,용량
1.1979487,0.3482624,가격
0.18933538,-0.31231776,색상
-1.1857536,-0.084813304,디자인
-0.4472961,-0.32872304,디자인
1.0691904,0.5877069,용량
-0.3352549,-0.38902032,감촉
0.7409711,0.35518798,용량
0.3354175,0.3504404,향기
-0.6361722,-0.61054695,색상
-0.89782226,0.15984744,디자인
0.43272826,-0.31232083,감촉
0.7321052,-0.3303066,용량
0.12183673,-0.80476886,향기
-0.9130036,0.46968532,디자인
0.7177449,0.047015835,가격
-0.8540225,0.04748756,디자인
0.10589897,-0.9082427,색상
0.62418276,-0.5069762,향기
0.5939199,1.2207769,가격
0.87827677,-0.52453953,감촉
0.3081011,0.626958,가격
0.45133796,-0.45599785,향기
1.5934179,-0.32345977,향기
-0.628041,0.39967236,디자인
0.8648581,-0.5840275,용량
-0.86803305,-0.6966654,색상
0.25001013,-0.08655543,향기
-0.4337126,-1.2220736,감촉
-0.18835329,-0.053527847,색상
0.32332483,0.30125925,가격
0.2496708,-0.06580329,감촉
-0.4364827,-0.35600185,디자인
-0.35695836,0.5717839,디자인
-0.010735314,0.8167165,디자인
-0.57602125,1.2460891,디자인
0.11525836,-0.37451687,향기
0.21317272,0.75207484,가격
0.6139349,-0.40954882,감촉
0.38564366,0.44922316,가격
0.4212591,0.4964767,향기
-0.7424486,0.09083073,색상
0.013430258,0.007569204,용량
-0.6342249,-0.019229578,색상
0.52858853,0.26269037,용량
0.48215172,0.43963814,가격
0.124090776,0.16024628,감촉
0.23850054,-0.06648434,디자인
0.05435076,-0.5466512,향기
0.11448178,-0.07776934,용량
0.21590485,-0.32497394,향기
0.078886315,0.37807173,가격
0.3113712,0.6437384,용량
-0.936661,0.20103268,디자인
0.016981533,-0.33543417,향기
-0.8530489,0.44255468,색상
0.73693085,0.39723065,향기
0.1840643,-0.23370412,용량
0.12573382,0.72956944,가격
0.33214417,0.7154766,가격
-0.5999032,-1.1893526,향기
-0.7206822,0.048586965,색상
-0.37058803,-0.08780314,색상
-0.56332284,0.5200474,디자인
0.13380547,-0.396758,향기
-0.44344682,0.45086658,디자인
0.55788267,-0.26926896,용량
-0.90458244,0.7863227,색상
-0.26778543,-0.28612655,색상
-0.20383728,0.07200352,용량
0.11409121,0.35038996,가격
-0.055124864,-1.0742325,색상
-0.61822575,-0.42895576,디자인
-0.17165115,1.1192753,디자인
0.17279714,0.006766034,용량
-0.038979292,0.16215752,색상
0.15735774,-0.13629663,용량
0.5504072,0.782921,향기
0.0026610903,0.032557867,향기
-0.48445997,0.012545637,색상
-0.46995345,-0.4760308,용량
-0.10955997,0.1919737,가격
-0.7265015,-0.3675973,디자인
0.16112384,-0.4066112,감촉
0.8588451,0.1301929,용량
-0.41199335,0.49879986,색상
0.7520643,0.9667491,가격
-0.24608617,-0.19387692,감촉
1.3073275,-0.097391106,용량
-0.8742682,-0.46761993,디자인
0.1330756,0.6877781,가격
0.77675825,-0.37801412,향기
-0.40457582,-0.007046674,용량
1.1836851,0.63856363,가격
0.5460298,-0.15317217,향기
0.2571759,0.9724211,디자인
0.800484,-0.59450054,감촉
0.20575957,-0.06462281,감촉
0.3685236,-0.363188,색상
0.4556315,-0.49806634,감촉
-0.013794705,-0.590974,감촉
0.21115276,0.0056110676,용량
-0.049931534,-0.26090062,감촉
0.6361372,-0.022606459,향기
-0.27248776,-0.5987828,감촉
0.38416842,1.3653233,가격
0.059034802,-0.2649647,향기
0.31163043,-0.17076616,가격
-0.34928453,-0.9879858,감촉
0.56396455,0.7163111,용량
0.20586233,-0.6573249,감촉
0.7041038,-0.22430816,가격
0.36326998,1.044415,가격
-0.25862253,-1.1103293,감촉
-0.13930024,-1.2355165,감촉
-1.0779332,-0.59933054,색상
0.29353887,-0.89676726,향기
-0.6374407,-0.12042967,디자인
-0.1480435,0.20235975,디자인
-0.6542065,-0.28723675,색상
-0.36699924,-0.06362114,향기
-0.53295916,0.6411259,색상
-1.1922266,-0.33849445,디자인
0.40337425,-0.20834848,감촉
0.13006629,0.47126943,가격
-0.5691643,-0.79896194,감촉
-1.2433513,-0.45111042,색상
-0.917116,0.11148586,디자인
0.72524863,0.30502176,감촉
0.7013153,1.1209381,가격
-0.7414522,0.66964126,색상
-0.7861935,0.055614688,디자인
-0.43083656,-0.13050222,색상
-1.1344887,-0.45547608,색상
-0.49872237,0.12570298,향기
0.035790846,-0.03039549,용량
-0.74400043,-0.032717403,색상
0.17548144,-0.8665987,향기
-0.7178382,-0.0329145,색상
-0.60361904,0.13445301,색상
0.23372671,0.53370243,가격
0.62881076,-0.8068712,용량
1.0024489,-0.71622705,감촉
0.47163764,0.39460215,감촉
0.46068975,-0.6180404,향기
0.2614368,-0.14467272,용량
0.34360123,-0.40114063,감촉
-0.016511608,-0.36269704,용량
-0.66566074,-0.123588726,색상
-0.16266656,1.2473081,디자인
1.0986711,0.13550927,용량
0.13159774,-0.012714589,용량
0.07363519,0.9200472,가격
-0.12173779,1.006674,가격
0.0133136865,0.76131684,가격
-0.60185677,0.28991535,디자인
-0.752349,-0.1230075,색상
0.8864239,0.82211375,가격
-0.52773863,0.25106278,디자인
-1.3053175,-0.49915072,향기
0.018748172,1.253648,가격
-0.5458096,-0.63638043,색상
0.023347182,1.0288906,향기
-0.49400657,0.8477121,디자인
-0.168809,-0.5173608,감촉
0.68374586,-0.0401145,향기
-0.69134384,0.2471587,디자인
-1.0471035,-0.3489809,디자인
-0.5873818,-0.59616154,색상
0.500786,-0.6515479,용량
0.08858889,0.26140183,가격
0.322954,0.16074191,감촉
0.19318156,-1.1380827,감촉
0.41472206,0.18401451,용량
-0.769161,-0.26776794,색상
0.094846494,-0.49347267,감촉
0.47148743,0.1618349,향기
-0.85170853,0.21312541,색상
-0.06732138,-0.48561946,감촉
0.10107441,-0.11224655,향기
-0.18103984,-0.111331515,향기
-0.81104624,0.13059515,용량
-0.3058279,0.06297628,용량
0.29582384,-0.61651534,향기
0.41843668,-0.36989307,감촉
-1.1015335,0.17337392,디자인
0.7565339,-0.67044157,감촉
0.019263472,0.5083324,가격
0.3416739,-0.5662199,향기
-0.5159038,0.11309455,색상
0.45650166,-0.8837594,용량
0.8453309,-0.28602168,가격
0.13138814,-0.1635772,감촉
0.28280252,-0.16093586,향기
0.3031716,0.27981117,용량
0.86295044,0.8787472,가격
-0.17826225,0.15728901,가격
0.13283493,-0.16915011,용량
-0.26797542,-0.34687617,감촉
-0.80417526,-0.23698531,색상
0.2521193,0.020549022,향기
-0.28368464,-0.7478999,용량
0.99946433,-0.45692292,감촉
0.71312356,-1.1194491,용량
0.3806804,0.28054497,가격
-0.14477329,-0.330192,색상
0.5994401,0.53722805,가격
0.5134133,-0.517612,향기
-0.5221629,0.17069916,색상
0.22478028,-0.28153855,향기
-0.77651775,-0.22627908,디자인
0.7665518,0.17525229,가격
0.2440741,0.021128818,용량
0.29270667,0.40314054,용량
-0.64028066,0.104516685,디자인
-0.83814806,-0.19106643,용량
-0.8287217,0.123446,디자인
0.17477837,-0.61372316,감촉
-0.6956257,0.43458885,색상
-0.5208842,0.4699395,색상
-1.0431206,-0.17077231,색상
-0.16937706,-0.7943489,감촉
-0.83383036,-0.054197926,디자인
-0.8084409,-0.41791356,색상
0.8872303,0.7237551,가격
0.36900714,-0.4037675,용량
-0.5288085,1.1283811,디자인
0.11817693,-0.38165438,감촉
-0.65015167,0.19136363,디자인
0.90466154,-0.5460898,향기
-0.84491384,-0.1823765,색상
0.6683269,-0.68645316,감촉
-0.5306033,-0.11535582,색상
-0.6609827,0.1261526,디자인
0.18451674,1.005581,가격
-0.7023768,-0.2694658,디자인
0.109458804,0.66253155,가격
-1.7928994,-0.17165819,디자인
0.04543572,0.40179121,가격
0.10802608,0.081839606,향기
0.12853108,-0.5024044,감촉
0.10151763,0.42718136,가격
0.49037173,0.66450095,용량
-0.73450476,0.34467214,색상
-0.5467762,-0.49364614,색상
-0.1514977,0.03730674,디자인
-0.28996783,0.68274873,용량
0.25504315,0.17298692,용량
1.0347395,0.062087588,감촉
1.1292523,0.04439865,용량
1.0082588,-0.64959216,감촉
0.14624745,0.42370775,가격
0.74560714,-0.19853525,향기
0.41496924,0.15604742,향기
0.08666053,0.4753665,가격
0.3978143,0.071630955,향기
0.2144047,-0.3606992,용량
-0.36999157,0.041479185,디자인
0.2067697,-0.61420727,향기
-0.5833236,-0.061665114,용량
0.2185489,-0.49415433,향기
0.59337693,-0.17921336,감촉
0.51264346,-0.41205594,향기
0.017226478,0.2731151,용량
-0.31888488,0.19104029,디자인
0.07568652,-0.2976252,향기
0.92151386,0.34105545,가격
-0.5692747,-0.6247789,용량
-0.24559936,0.22680685,용량
-0.3857685,0.73792297,가격
-0.012892733,-0.11295046,용량
0.48098895,0.96612513,가격
-1.0078877,0.77994156,디자인
-0.6638027,0.15475543,가격
0.7519973,-0.43708244,향기
-0.98627996,-0.35347685,디자인
0.4146176,1.0994747,가격
-1.1237446,-0.19352953,디자인
0.5757055,-0.37374157,용량
0.25411034,1.1032801,가격
0.40820312,0.30526832,용량
0.010650262,-0.69179046,감촉
-0.469327,0.5148003,색상
1.1639515,0.08650943,용량
-0.35653207,0.44780582,디자인
-1.4138616,0.24255091,디자인
0.6223317,0.63572186,향기
-0.3218882,-0.16222675,디자인
0.299137,-0.23445322,향기
-0.3483407,0.24684174,디자인
-0.7239795,-0.0972538,색상
0.3882888,0.17979486,디자인
-0.5422311,0.6484086,디자인
0.091431186,0.0096179005,향기
-0.27727452,0.6539979,디자인
-0.6876346,0.08141068,색상
-0.24954686,0.39755285,디자인
0.018783199,-0.5294824,감촉
-0.4695325,0.57643676,디자인
0.46858016,0.22392982,가격
-0.5673659,-0.013846545,용량
-0.28176817,0.3718129,색상
0.49652213,0.07367041,용량
0.44552037,-0.48265812,용량
-0.50388336,0.68845826,디자인
0.008304531,-0.22606406,감촉
0.37493294,0.28272438,가격
-1.6048132,-0.14066643,색상
-0.24586533,-0.597654,용량
0.43427888,0.7416937,가격
-0.37904826,0.07048261,색상
0.47369912,0.8735304,가격
-0.46944234,0.25866693,디자인
0.12230269,0.45575407,향기
-0.16131896,-0.13541487,용량
0.1930569,-0.766891,향기
0.27176076,-0.57402617,감촉
0.14872679,-0.18642446,향기
-0.5327424,-0.576754,감촉
-0.64527804,0.73587775,디자인
0.07006524,0.5388302,가격
0.3555128,1.0510688,가격
-0.60557956,0.73972416,디자인
-0.45491055,-0.39110544,향기
0.86999935,-0.62653804,감촉
0.49589294,-0.4063338,용량
0.10848794,0.72202706,가격
0.3294187,-0.08067798,용량
-0.21802224,-0.4553744,색상
0.15652095,1.25437,가격
-0.62209255,0.20233719,색상
-0.50922424,-1.2376786,향기
-0.40005016,0.14971371,가격
-1.0973198,0.10407551,디자인
-0.25638434,0.01974513,디자인
1.1277267,-0.5326347,가격
0.08714111,0.2771843,감촉
-0.21359599,-0.06536723,디자인
0.15159382,-0.07599325,용량
-1.0608442,-0.0647655,색상
0.14624858,0.44651565,가격
0.06708416,0.5187034,가격
0.49539948,-0.3741651,향기
0.27775455,0.27538374,가격
0.4465464,-0.1487939,용량
-0.5673566,0.12016282,디자인
0.5744466,0.0052985465,가격
0.46142945,0.282652,가격
-0.73541445,0.11683131,디자인
0.10882427,0.53991014,가격
0.4028641,0.5436742,가격
-0.617839,0.8401079,색상
-0.31272987,0.48027992,디자인
-0.2920097,-0.30295047,감촉
0.39222145,-0.26922938,향기
-0.65284187,-0.0915635,색상
-0.40928343,0.5482569,색상
0.3529644,1.6573919,가격
0.42664972,1.0911142,용량
0.005275138,0.8295735,가격
-0.42989132,0.008971373,디자인
0.46379554,-0.32906094,향기
0.67630726,-0.796302,향기
0.36759314,-0.47418413,용량
-0.30272856,0.077854045,디자인
0.5822237,-0.2970617,감촉
0.1606979,0.6825461,용량
0.8972246,1.2994987,가격
0.32343096,-0.25830653,감촉
1.4164943,0.08746641,용량
0.19569162,0.4011385,디자인
-0.567158,0.2858226,디자인
0.25922656,0.0008702982,용량
-0.37133867,-0.62714076,색상
0.0081532635,-0.14707357,용량
0.055615406,-0.7062953,용량
0.2426865,0.47435844,가격
0.6996792,-0.66564715,용량
0.2160648,1.0177271,가격
0.45000988,0.37516993,용량
-0.94987094,-0.1468723,색상
0.16050462,0.060497746,감촉
1.1395193,0.4457975,감촉
1.2989047,-0.6579913,감촉
-1.1284736,-0.18831755,색상
-0.580368,-0.19168968,디자인
-0.19495383,0.06916614,용량
-0.3067069,-0.06576011,디자인
0.37167418,-0.20446563,감촉
0.12895836,0.55431104,가격
0.5628268,0.15978049,가격
0.06726565,-0.5809077,감촉
0.12888984,0.4296369,가격
0.07650916,0.25072867,가격
1.7303191,-0.07244359,향기
-1.1269494,0.6645656,색상
-0.5715942,0.51290166,디자인
0.4288865,-0.15472217,향기
-1.0189041,0.09152703,디자인
1.0119424,-0.2460183,용량
0.8913834,0.43535474,가격
-0.73190904,0.48618144,디자인
-0.15791032,-0.088426806,용량
-0.06200906,0.63611287,가격
0.40646076,0.34112346,용량
0.30963796,0.76033074,가격
0.15960605,-0.20394665,감촉
0.4995935,-0.19275577,향기
0.09369924,-0.3590532,용량
-0.640395,0.6160766,디자인
-0.007735207,1.0718974,용량
-0.44822592,0.43848202,디자인
-0.653258,0.48298374,색상
-0.37937355,0.19235897,색상
-0.8661923,-0.23988846,색상
0.70623165,-0.03242573,용량
0.15112203,-0.35848585,용량
-0.7499331,0.1108073,디자인
-0.08793482,-0.40419185,용량
0.26476187,0.14392026,용량
0.5178067,0.5567769,가격
-0.33086938,-0.61316884,향기
-0.7200476,0.233351,디자인
0.18076746,0.0991947,향기
0.27786294,0.7063149,가격
0.4828907,-0.848363,감촉
-0.3548709,-0.20496294,색상
-0.06493199,-0.33838663,색상
-0.22807492,0.6318127,가격
-0.49238035,0.08065403,디자인
-0.55660874,0.05690202,색상
0.5739115,0.56054676,향기
-0.51325464,0.77332634,가격
0.3425217,0.2855339,가격
-0.4446178,-0.55721706,향기
0.24214233,0.74256426,가격
-0.48403567,0.5195479,색상
0.52052146,-0.2940244,향기
0.21288905,0.66791147,가격
0.3993782,-0.6342423,감촉
-1.6731962,-0.40136084,디자인
-0.59148425,-0.41073677,색상
0.35939965,0.057459623,용량
0.17614509,0.69519526,가격
1.5603111,-0.3077235,감촉
-0.4244553,-0.077840105,디자인
-0.56103563,-0.020466743,색상
0.3571753,1.4961936,가격
0.21668577,1.2539235,가격
-0.6956001,-0.35035834,색상
0.38967177,0.29183057,향기
0.82512236,-0.20579666,감촉
-0.32882792,0.42195293,디자인
0.403481,-0.46650553,용량
0.63945055,-0.59806305,용량
0.31436843,0.39024222,가격
0.70564497,0.04416917,용량
-0.22425428,0.59346575,디자인
-0.19244301,0.665204,향기
-0.18360741,0.11918736,디자인
0.6683063,-0.504006,용량
0.44413865,1.0553051,가격
-0.5551516,-0.65929466,색상
-1.2541008,0.3628825,색상
0.3869027,-0.68290937,감촉
-0.05703105,-0.20845747,감촉
-0.3726146,-0.5810351,향기
0.010889848,0.7606689,가격
-0.19207408,0.060907222,디자인
0.40071732,-0.25032383,향기
0.63939947,-0.7108859,용량
0.44747153,-0.15231636,향기
0.8381099,-0.7278163,색상
0.24680172,0.7149661,용량
-0.022786725,-0.45411468,향기
0.30837452,-0.32144138,감촉
-0.6619464,0.65123785,디자인
0.46504575,0.5252202,가격
-0.66658217,0.23197053,향기
-0.22730614,0.6820718,디자인
0.3890821,0.90699065,가격
-1.1156951,-0.05321933,디자인
0.4070059,0.018143246,용량
-0.55671746,-0.6722602,색상
-0.72066295,0.42327094,디자인
0.27659753,-0.66382056,감촉
0.995895,0.60370374,가격
0.27309564,-0.30030766,향기
0.955188,-0.2679923,감촉
-0.39950582,0.16587102,디자인
0.33674163,-0.26017287,디자인
-0.44540873,0.017863454,색상
0.1485378,1.0633484,가격
-0.5444495,-0.19181226,디자인
-0.5017897,-0.98890364,감촉
0.37279266,0.37443063,용량
-0.086493835,-0.57775944,감촉
-0.7465051,0.3317687,디자인
-1.2380489,0.06439595,디자인
0.07312266,-0.05751574,감촉
-0.7193101,-0.053471662,색상
0.36995903,-0.5914338,향기
0.31247503,-0.26015642,감촉
-0.07735485,0.8855061,가격
-0.63921475,0.092532635,디자인
0.5272309,0.41346696,용량
0.5392688,-0.23711555,향기
0.39958954,0.024685038,용량
1.1281304,-0.3700694,감촉
0.4239777,0.96621317,용량
0.3234199,-0.54902947,감촉
0.40993792,-0.27905914,감촉
-0.03431783,0.43332523,가격
0.0030271912,-0.37379408,향기
0.5687968,-0.5301723,감촉
0.14132376,0.40996557,용량
0.28711173,0.640816,가격
-1.0044992,-0.18981488,색상
-0.4034209,-0.13298373,향기
0.24432479,0.005525111,향기
0.0505681,-0.02368759,향기
-0.4303235,0.035846535,색상
1.1479684,0.06830417,감촉
0.5096825,0.045584433,용량
-0.52415824,-0.45075843,색상
0.24817021,0.05810041,가격
0.02586747,-0.6034503,감촉
0.27470377,-0.0254857,용량
-0.31262994,0.08123479,용량
-0.79634243,0.49452233,색상
0.67733073,-0.63545734,용량
0.21878055,1.0630459,가격
0.31050336,-0.5685731,향기
0.38482887,0.28510112,용량
-0.97581947,0.2732476,디자인
0.5686363,-0.72947836,용량
-0.05204338,-0.87576646,감촉
-0.72542024,0.087875485,디자인
-0.90842617,-0.37482756,색상
-0.42091265,-0.34056556,감촉
0.1291758,1.1757667,가격
-0.3799413,0.2611135,색상
0.22558098,-0.58471006,감촉
-0.5506977,-0.9051448,색상
-0.87704945,-0.8402036,색상
1.3302613,-1.5273035,감촉
0.6271859,-0.8572325,감촉
-0.048237912,-0.5232459,향기
0.363112,0.2101605,용량
0.05911584,0.47381404,디자인
-0.20640184,-0.33207148,향기
0.2891296,-0.112002075,용량
0.5404494,-0.5401683,감촉
1.0827762,-0.8226714,향기
-0.020701354,0.21251246,디자인
-0.2167431,-0.18427162,감촉
-0.43424183,0.103885636,디자인
0.14888394,1.0819669,가격
0.47835207,0.30464268,디자인
-0.0045305956,-0.16774414,감촉
0.10168483,0.44132894,가격
0.43293124,0.690194,용량
0.08129566,0.2707092,가격
-0.45635518,-0.21571231,색상
0.34187007,-0.45337847,색상
0.4371963,0.43089443,디자인
0.23431407,-0.29067653,감촉
0.09139358,0.35792953,가격
-0.54651093,0.20352891,색상
0.115292154,-0.7431627,감촉
0.17022616,-0.38507816,향기
-0.015045211,0.8472299,가격
-0.07252192,0.47505224,가격
0.17357087,-0.3439058,향기
0.063437074,-0.1215334,감촉
-1.1565732,0.19442378,디자인
-0.11364585,-0.23843285,감촉
-0.30412772,0.8108029,디자인
0.28996548,-1.3990521,감촉
0.55796957,-0.18151312,향기
0.033297766,-0.44307846,색상
0.28126886,-0.03703092,용량
0.27307022,-0.21957403,감촉
0.30218512,-0.5683333,감촉
0.092067346,0.34876478,가격
0.6420074,0.9756915,용량
-1.3377409,-0.026321972,디자인
-0.6523573,0.8369075,색상
-0.3032783,-0.3048098,색상
-0.57384616,0.37463626,디자인
1.0051982,0.86958665,용량
0.33742,0.49196494,용량
-0.48427597,-0.15601182,색상
0.42525035,-0.06872825,감촉
0.16460575,-0.5853513,감촉
0.105772786,-0.606706,용량
0.008453283,0.81388783,가격
-1.003936,0.45249644,디자인
-1.2412066,0.020508429,디자인
-0.8076507,-0.2996565,색상
-1.0815836,0.8698881,디자인
-0.73617756,-1.2733335,색상
0.034603685,0.32565895,가격
0.6294087,0.1348526,용량
-0.5292526,-0.12749942,색상
0.9728367,-0.09790057,용량
-0.22828856,0.35288566,용량
0.9873492,-0.73313814,감촉
0.5775004,-0.053071015,향기
-0.29957855,0.20823687,용량
0.24679364,0.38453218,디자인
-0.5209453,-0.04087976,디자인
0.44751078,-0.16662057,용량
0.48348638,-0.1967916,향기
-0.23698325,0.7399648,향기
0.20972635,0.62831736,가격
0.34377244,-0.173969,감촉
0.087974936,0.3944927,가격
-0.51530653,-0.16337338,감촉
-0.41371822,-0.11113783,디자인
-0.30318105,-0.16863942,향기
0.57926124,-0.47431841,감촉
-1.0272981,-0.5863913,디자인
0.24080133,-0.41719586,향기
-0.4777227,-0.056416005,색상
-0.021525968,-0.022287598,향기
0.11859483,0.09690944,감촉
-0.21794379,0.3032994,색상
0.933662,-0.19329746,용량
0.19687663,0.33569524,용량
-1.2511998,-0.4472718,디자인
-0.3854184,1.0434351,디자인
0.82641244,-0.39308092,감촉
1.437798,0.40514174,향기
0.8641779,-0.9591377,향기
-0.7401673,-0.20898506,색상
-1.0238179,-0.82484215,색상
-0.14134589,0.009610219,용량
0.46988606,-0.64339703,용량
-0.21667248,0.27871698,디자인
0.0391972,0.97195786,디자인
0.049592607,0.20833772,용량
1.0967333,-0.8695522,용량
-0.6017224,-0.34806997,디자인
0.86412,-0.23522788,용량
-0.6940353,0.17601791,디자인
0.11399077,-0.008298903,감촉
-0.054107066,1.2174567,가격
0.17163287,-0.33707985,색상
-0.49991527,0.829357,디자인
1.1106902,-0.07305347,가격
-0.62509096,-0.33688766,색상
0.49327895,-0.7113885,감촉
0.36075962,0.0033625155,감촉
-0.5316674,0.023475502,색상
-0.44421515,0.48550954,디자인
-0.13041401,0.18900718,디자인
-0.39351618,0.32488868,디자인
0.10421838,-0.083340764,감촉
0.13937879,0.5466405,가격
0.1370577,0.49723724,가격
-0.45604315,0.41430768,디자인
-0.33139038,0.02103191,디자인
0.29232833,-0.67507595,감촉
0.5373068,-0.091285385,향기
0.46570137,-0.11119993,용량
-0.9032161,0.29440346,가격
0.20942242,0.5730535,가격
-0.35508543,0.045065418,색상
-0.56745744,0.12580332,향기
-1.0899581,-0.38456732,색상
-0.08808415,0.8345544,가격
0.2775821,0.15293159,용량
-0.81731606,-0.40175417,색상
-0.64605725,-0.8812658,색상
0.05917886,-0.6360139,향기
-0.048552647,0.031536743,용량
-0.3048547,0.013597487,향기
0.32655936,-0.11698455,향기
-0.774903,-0.31430075,색상
-0.14862521,1.0321218,디자인
-0.30079976,-0.9050307,색상
0.18899776,0.53893936,가격
0.26428297,-0.5786906,향기
-1.2472535,0.27335322,디자인
0.43690535,-0.36525324,용량
-0.8668202,-1.4891039,색상
